job_posting_id,job_title,job_title_original,company,country,city,city_clean,remote_type,experience_level,source,salary_min,salary_max,salary_avg,currency,posted_date,year,month,year_month,job_description,description_length,description_truncated,normalized_title,title_similarity,normalization_method,esco_occupation,required_skills,original_skills_list,has_original_skills,n_original_skills,inferred_skills_knn,completed_skills_list,skill_inference_method,has_section9_completed_skills,n_section9_completed_skills,needs_llm_validation,llm_status,llm_validated_skills_list,llm_removed_skills_list,llm_skill_reasons,llm_keep_rate,recommended_skills_list,recommended_skills,final_recommended_skills,recommended_skill_source,final_skill_source,has_recommended_skills,n_recommended_skills,n_final_recommended_skills,recommended_skills_text,salary_band
1625,"AI Research Software Engineer Senior (hybrid, Orlando, Secret)","AI Research Software Engineer Senior (hybrid, Orlando, Secret)",Lockheed Martin,United States,Bay Lake,bay lake,Hybrid,Senior,Adzuna,169000.0,169000.0,169000.0,USD,2026-02-17,2026.0,2.0,2026-02,"Job ID: 716663BR Date posted: Feb. 02, 2026 Description: Are you ready to unlock the full potential of Artificial Intelligence and be part of a team that's revolutionizing the industry? Look no further! The Lockheed Martin Artificial Intelligence Center (LAIC) team is seeking a high energy, highly motivated, and experienced individual to join our Applied AI team, specifically the Cognitive Modules portfolio. As a key member of our team, you'll have the opportunity to work on a wide range of pro…",500,True,Software Engineer,1.0,rule,software developer,,[],False,0,"['aws', 'python', 'kubernetes', 'nlp', 'azure', 'r']","['aws', 'python', 'kubernetes', 'nlp', 'azure', 'r']",knn_inference,True,6,True,ok,"['aws', 'python', 'kubernetes', 'nlp']","['azure', 'r']",{},0.6666666666666666,"['aws', 'python', 'kubernetes', 'nlp']","aws, python, kubernetes, nlp","aws, python, kubernetes, nlp",llm_validated_with_rescue,llm_validated_with_rescue,True,4,4,"aws, python, kubernetes, nlp",Very High
1626,"AI Research Software Engineer Senior (hybrid, Orlando, Secret)","AI Research Software Engineer Senior (hybrid, Orlando, Secret)",Lockheed Martin,United States,Orlo Vista,orlo vista,Hybrid,Senior,Adzuna,168000.0,168000.0,168000.0,USD,2026-02-17,2026.0,2.0,2026-02,"Job ID: 716663BR Date posted: Feb. 02, 2026 Description: Are you ready to unlock the full potential of Artificial Intelligence and be part of a team that's revolutionizing the industry? Look no further! The Lockheed Martin Artificial Intelligence Center (LAIC) team is seeking a high energy, highly motivated, and experienced individual to join our Applied AI team, specifically the Cognitive Modules portfolio. As a key member of our team, you'll have the opportunity to work on a wide range of pro…",500,True,Software Engineer,1.0,rule,software developer,,[],False,0,"['aws', 'python', 'kubernetes', 'nlp', 'azure', 'r']","['aws', 'python', 'kubernetes', 'nlp', 'azure', 'r']",knn_inference,True,6,True,ok,"['aws', 'python', 'kubernetes', 'nlp']","['azure', 'r']",{},0.6666666666666666,"['aws', 'python', 'kubernetes', 'nlp']","aws, python, kubernetes, nlp","aws, python, kubernetes, nlp",llm_validated_with_rescue,llm_validated_with_rescue,True,4,4,"aws, python, kubernetes, nlp",Very High
1627,"AI Research Software Engineer Senior (hybrid, Orlando, Secret)","AI Research Software Engineer Senior (hybrid, Orlando, Secret)",Lockheed Martin,United States,Azalea Park,azalea park,Hybrid,Senior,Adzuna,167000.0,167000.0,167000.0,USD,2026-02-17,2026.0,2.0,2026-02,"Job ID: 716663BR Date posted: Feb. 02, 2026 Description: Are you ready to unlock the full potential of Artificial Intelligence and be part of a team that's revolutionizing the industry? Look no further! The Lockheed Martin Artificial Intelligence Center (LAIC) team is seeking a high energy, highly motivated, and experienced individual to join our Applied AI team, specifically the Cognitive Modules portfolio. As a key member of our team, you'll have the opportunity to work on a wide range of pro…",500,True,Software Engineer,1.0,rule,software developer,,[],False,0,"['aws', 'python', 'kubernetes', 'nlp', 'azure', 'r']","['aws', 'python', 'kubernetes', 'nlp', 'azure', 'r']",knn_inference,True,6,True,ok,"['aws', 'python', 'kubernetes', 'nlp']","['azure', 'r']",{},0.6666666666666666,"['aws', 'python', 'kubernetes', 'nlp']","aws, python, kubernetes, nlp","aws, python, kubernetes, nlp",llm_validated_with_rescue,llm_validated_with_rescue,True,4,4,"aws, python, kubernetes, nlp",Very High
1628,"AI Research Software Engineer Senior (hybrid, Orlando, Secret)","AI Research Software Engineer Senior (hybrid, Orlando, Secret)",Lockheed Martin,United States,Lake Monroe,lake monroe,Hybrid,Senior,Adzuna,180000.0,180000.0,180000.0,USD,2026-02-17,2026.0,2.0,2026-02,"Job ID: 716663BR Date posted: Feb. 02, 2026 Description: Are you ready to unlock the full potential of Artificial Intelligence and be part of a team that's revolutionizing the industry? Look no further! The Lockheed Martin Artificial Intelligence Center (LAIC) team is seeking a high energy, highly motivated, and experienced individual to join our Applied AI team, specifically the Cognitive Modules portfolio. As a key member of our team, you'll have the opportunity to work on a wide range of pro…",500,True,Software Engineer,1.0,rule,software developer,,[],False,0,"['aws', 'python', 'kubernetes', 'nlp', 'azure', 'r']","['aws', 'python', 'kubernetes', 'nlp', 'azure', 'r']",knn_inference,True,6,True,ok,"['aws', 'python', 'kubernetes', 'nlp']","['azure', 'r']",{},0.6666666666666666,"['aws', 'python', 'kubernetes', 'nlp']","aws, python, kubernetes, nlp","aws, python, kubernetes, nlp",llm_validated_with_rescue,llm_validated_with_rescue,True,4,4,"aws, python, kubernetes, nlp",Very High
1629,"AI Research Software Engineer Senior (hybrid, Orlando, Secret)","AI Research Software Engineer Senior (hybrid, Orlando, Secret)",Lockheed Martin,United States,Lake Mary,lake mary,Hybrid,Senior,Adzuna,178000.0,178000.0,178000.0,USD,2026-02-17,2026.0,2.0,2026-02,"Job ID: 716663BR Date posted: Feb. 02, 2026 Description: Are you ready to unlock the full potential of Artificial Intelligence and be part of a team that's revolutionizing the industry? Look no further! The Lockheed Martin Artificial Intelligence Center (LAIC) team is seeking a high energy, highly motivated, and experienced individual to join our Applied AI team, specifically the Cognitive Modules portfolio. As a key member of our team, you'll have the opportunity to work on a wide range of pro…",500,True,Software Engineer,1.0,rule,software developer,,[],False,0,"['aws', 'python', 'kubernetes', 'nlp', 'azure', 'r']","['aws', 'python', 'kubernetes', 'nlp', 'azure', 'r']",knn_inference,True,6,True,ok,"['aws', 'python', 'kubernetes', 'nlp']","['azure', 'r']",{},0.6666666666666666,"['aws', 'python', 'kubernetes', 'nlp']","aws, python, kubernetes, nlp","aws, python, kubernetes, nlp",llm_validated_with_rescue,llm_validated_with_rescue,True,4,4,"aws, python, kubernetes, nlp",Very High
1630,"AI Research Software Engineer Senior (hybrid, Orlando, Secret)","AI Research Software Engineer Senior (hybrid, Orlando, Secret)",Lockheed Martin,United States,Holden Heights,holden heights,Hybrid,Senior,Adzuna,179000.0,179000.0,179000.0,USD,2026-02-17,2026.0,2.0,2026-02,"Job ID: 716663BR Date posted: Feb. 02, 2026 Description: Are you ready to unlock the full potential of Artificial Intelligence and be part of a team that's revolutionizing the industry? Look no further! The Lockheed Martin Artificial Intelligence Center (LAIC) team is seeking a high energy, highly motivated, and experienced individual to join our Applied AI team, specifically the Cognitive Modules portfolio. As a key member of our team, you'll have the opportunity to work on a wide range of pro…",500,True,Software Engineer,1.0,rule,software developer,,[],False,0,"['aws', 'python', 'kubernetes', 'nlp', 'azure', 'r']","['aws', 'python', 'kubernetes', 'nlp', 'azure', 'r']",knn_inference,True,6,True,ok,"['aws', 'python', 'kubernetes', 'nlp']","['azure', 'r']",{},0.6666666666666666,"['aws', 'python', 'kubernetes', 'nlp']","aws, python, kubernetes, nlp","aws, python, kubernetes, nlp",llm_validated_with_rescue,llm_validated_with_rescue,True,4,4,"aws, python, kubernetes, nlp",Very High
1631,"AI Research Software Engineer Senior (hybrid, Orlando, Secret)","AI Research Software Engineer Senior (hybrid, Orlando, Secret)",Lockheed Martin,United States,Okahumpka,okahumpka,Hybrid,Senior,Adzuna,200000.0,200000.0,200000.0,USD,2026-02-17,2026.0,2.0,2026-02,"Job ID: 716663BR Date posted: Feb. 02, 2026 Description: Are you ready to unlock the full potential of Artificial Intelligence and be part of a team that's revolutionizing the industry? Look no further! The Lockheed Martin Artificial Intelligence Center (LAIC) team is seeking a high energy, highly motivated, and experienced individual to join our Applied AI team, specifically the Cognitive Modules portfolio. As a key member of our team, you'll have the opportunity to work on a wide range of pro…",500,True,Software Engineer,1.0,rule,software developer,,[],False,0,"['aws', 'python', 'kubernetes', 'nlp', 'azure', 'r']","['aws', 'python', 'kubernetes', 'nlp', 'azure', 'r']",knn_inference,True,6,True,ok,"['aws', 'python', 'kubernetes', 'nlp']","['azure', 'r']",{},0.6666666666666666,"['aws', 'python', 'kubernetes', 'nlp']","aws, python, kubernetes, nlp","aws, python, kubernetes, nlp",llm_validated_with_rescue,llm_validated_with_rescue,True,4,4,"aws, python, kubernetes, nlp",Very High
1632,"AI Research Software Engineer Senior (hybrid, Orlando, Secret)","AI Research Software Engineer Senior (hybrid, Orlando, Secret)",Lockheed Martin,United States,Pine Hills,pine hills,Hybrid,Senior,Adzuna,169000.0,169000.0,169000.0,USD,2026-02-17,2026.0,2.0,2026-02,"Job ID: 716663BR Date posted: Feb. 02, 2026 Description: Are you ready to unlock the full potential of Artificial Intelligence and be part of a team that's revolutionizing the industry? Look no further! The Lockheed Martin Artificial Intelligence Center (LAIC) team is seeking a high energy, highly motivated, and experienced individual to join our Applied AI team, specifically the Cognitive Modules portfolio. As a key member of our team, you'll have the opportunity to work on a wide range of pro…",500,True,Software Engineer,1.0,rule,software developer,,[],False,0,"['aws', 'python', 'kubernetes', 'nlp', 'azure', 'r']","['aws', 'python', 'kubernetes', 'nlp', 'azure', 'r']",knn_inference,True,6,True,ok,"['aws', 'python', 'kubernetes', 'nlp']","['azure', 'r']",{},0.6666666666666666,"['aws', 'python', 'kubernetes', 'nlp']","aws, python, kubernetes, nlp","aws, python, kubernetes, nlp",llm_validated_with_rescue,llm_validated_with_rescue,True,4,4,"aws, python, kubernetes, nlp",Very High
1633,"AI Research Software Engineer Senior (hybrid, Orlando, Secret)","AI Research Software Engineer Senior (hybrid, Orlando, Secret)",Lockheed Martin,United States,Orange City,orange city,Hybrid,Senior,Adzuna,181000.0,181000.0,181000.0,USD,2026-02-17,2026.0,2.0,2026-02,"Job ID: 716663BR Date posted: Feb. 02, 2026 Description: Are you ready to unlock the full potential of Artificial Intelligence and be part of a team that's revolutionizing the industry? Look no further! The Lockheed Martin Artificial Intelligence Center (LAIC) team is seeking a high energy, highly motivated, and experienced individual to join our Applied AI team, specifically the Cognitive Modules portfolio. As a key member of our team, you'll have the opportunity to work on a wide range of pro…",500,True,Software Engineer,1.0,rule,software developer,,[],False,0,"['aws', 'python', 'kubernetes', 'nlp', 'azure', 'r']","['aws', 'python', 'kubernetes', 'nlp', 'azure', 'r']",knn_inference,True,6,True,ok,"['aws', 'python', 'kubernetes', 'nlp']","['azure', 'r']",{},0.6666666666666666,"['aws', 'python', 'kubernetes', 'nlp']","aws, python, kubernetes, nlp","aws, python, kubernetes, nlp",llm_validated_with_rescue,llm_validated_with_rescue,True,4,4,"aws, python, kubernetes, nlp",Very High
1634,"AI Research Software Engineer Senior (hybrid, Orlando, Secret)","AI Research Software Engineer Senior (hybrid, Orlando, Secret)",Lockheed Martin,United States,Altamonte Springs,altamonte springs,Hybrid,Senior,Adzuna,226000.0,226000.0,226000.0,USD,2026-02-17,2026.0,2.0,2026-02,"Job ID: 716663BR Date posted: Feb. 02, 2026 Description: Are you ready to unlock the full potential of Artificial Intelligence and be part of a team that's revolutionizing the industry? Look no further! The Lockheed Martin Artificial Intelligence Center (LAIC) team is seeking a high energy, highly motivated, and experienced individual to join our Applied AI team, specifically the Cognitive Modules portfolio. As a key member of our team, you'll have the opportunity to work on a wide range of pro…",500,True,Software Engineer,1.0,rule,software developer,,[],False,0,"['aws', 'python', 'kubernetes', 'nlp', 'azure', 'r']","['aws', 'python', 'kubernetes', 'nlp', 'azure', 'r']",knn_inference,True,6,True,ok,"['aws', 'python', 'kubernetes', 'nlp']","['azure', 'r']",{},0.6666666666666666,"['aws', 'python', 'kubernetes', 'nlp']","aws, python, kubernetes, nlp","aws, python, kubernetes, nlp",llm_validated_with_rescue,llm_validated_with_rescue,True,4,4,"aws, python, kubernetes, nlp",Very High
