job_title,normalized_title,country,remote_type_clean,experience_level_clean,recommended_skill_source,skill_inference_method,skill
Bioinformatics PhDs,Data Scientist,Australia,Unspecified,Mid-level,llm_validated_with_rescue,knn_inference,nlp
Bioinformatics PhDs,Data Scientist,Australia,Unspecified,Mid-level,llm_validated_with_rescue,knn_inference,gcp
Bioinformatics PhDs,Data Scientist,Australia,Unspecified,Mid-level,llm_validated_with_rescue,knn_inference,computer vision
Senior Software Engineer,Software Engineer,Australia,Unspecified,Senior,llm_validated_with_rescue,knn_inference,python
Senior Software Engineer,Software Engineer,Australia,Unspecified,Senior,llm_validated_with_rescue,knn_inference,computer vision
Senior Software Engineer,Software Engineer,Australia,Unspecified,Senior,llm_validated_with_rescue,knn_inference,python
Senior Software Engineer,Software Engineer,Australia,Unspecified,Senior,llm_validated_with_rescue,knn_inference,python
Senior Software Engineer,Software Engineer,Australia,Unspecified,Senior,llm_validated_with_rescue,knn_inference,computer vision
Finance AI Specialist,AI Engineer,Australia,Unspecified,Mid-level,llm_validated_with_rescue,knn_inference,azure
Finance AI Specialist,AI Engineer,Australia,Unspecified,Mid-level,llm_validated_with_rescue,knn_inference,langchain
Finance AI Specialist,AI Engineer,Australia,Unspecified,Mid-level,llm_validated_with_rescue,knn_inference,rag
Finance AI Specialist,AI Engineer,Australia,Unspecified,Mid-level,llm_validated_with_rescue,knn_inference,python
Financial Advising Expert,Consultant,Australia,Unspecified,Mid-level,llm_validated_with_rescue,knn_inference,r
Financial Advising Expert,Consultant,Australia,Unspecified,Mid-level,llm_validated_with_rescue,knn_inference,azure
Financial Advising Expert,Consultant,Australia,Unspecified,Mid-level,llm_validated_with_rescue,knn_inference,nlp
Physics Researcher (Python) - Freelance AI Trainer,Research Scientist,Australia,Unspecified,Mid-level,original,original,python
Physics Researcher (Python) - Freelance AI Trainer,Research Scientist,Australia,Unspecified,Mid-level,original,original,python
Physics Researcher (Python) - Freelance AI Trainer,Research Scientist,Australia,Unspecified,Mid-level,original,original,python
Physics Researcher (Python) - Freelance AI Trainer,Research Scientist,Australia,Unspecified,Mid-level,original,original,python
B2B Digital Marketing & AI Strategy Intern (Education Sector) - Melbourne,AI Engineer,Australia,Unspecified,Mid-level,llm_validated_with_rescue,knn_inference,langchain
B2B Digital Marketing & AI Strategy Intern (Education Sector) - Melbourne,AI Engineer,Australia,Unspecified,Mid-level,llm_validated_with_rescue,knn_inference,python
B2B Digital Marketing & AI Strategy Intern (Education Sector) - Melbourne,AI Engineer,Australia,Unspecified,Mid-level,llm_validated_with_rescue,knn_inference,azure
B2B Digital Marketing & AI Strategy Intern (Education Sector) - Melbourne,AI Engineer,Australia,Unspecified,Mid-level,llm_validated_with_rescue,knn_inference,fine-tuning
Senior Software Engineer,Software Engineer,Australia,Unspecified,Senior,llm_validated_with_rescue,knn_inference,python
Senior Software Engineer,Software Engineer,Australia,Unspecified,Senior,llm_validated_with_rescue,knn_inference,computer vision
Senior Software Engineer,Software Engineer,Australia,Unspecified,Senior,llm_validated_with_rescue,knn_inference,kubernetes
"Solutions Architect, Applied AI",Solutions Architect,Australia,Unspecified,Mid-level,llm_validated_with_rescue,knn_inference,azure
"Solutions Architect, Applied AI",Solutions Architect,Australia,Unspecified,Mid-level,llm_validated_with_rescue,knn_inference,python
"Solutions Architect, Applied AI",Solutions Architect,Australia,Unspecified,Mid-level,llm_validated_with_rescue,knn_inference,nlp
Senior Software Engineer | AU (Python),Software Engineer,Australia,Unspecified,Senior,original,original,python
AI Training Expert - Perth,AI Engineer,Australia,Unspecified,Mid-level,llm_validated_with_rescue,knn_inference,python
AI Training Expert - Perth,AI Engineer,Australia,Unspecified,Mid-level,llm_validated_with_rescue,knn_inference,pytorch
AI Training Expert - Perth,AI Engineer,Australia,Unspecified,Mid-level,llm_validated_with_rescue,knn_inference,tensorflow
AI Training Expert - Perth,AI Engineer,Australia,Unspecified,Mid-level,llm_validated_with_rescue,knn_inference,azure
AI Training Expert - Perth,AI Engineer,Australia,Unspecified,Mid-level,llm_validated_with_rescue,knn_inference,nlp
AI Training Expert - AUS & NZ,AI Engineer,Australia,Unspecified,Mid-level,llm_validated_with_rescue,knn_inference,azure
AI Training Expert - AUS & NZ,AI Engineer,Australia,Unspecified,Mid-level,llm_validated_with_rescue,knn_inference,fine-tuning
AI Training Expert - AUS & NZ,AI Engineer,Australia,Unspecified,Mid-level,llm_validated_with_rescue,knn_inference,python
AI Training Expert - Brisbane,AI Engineer,Australia,Unspecified,Mid-level,llm_validated_with_rescue,knn_inference,nlp
AI Training Expert - Brisbane,AI Engineer,Australia,Unspecified,Mid-level,llm_validated_with_rescue,knn_inference,python
AI Training Expert - Brisbane,AI Engineer,Australia,Unspecified,Mid-level,llm_validated_with_rescue,knn_inference,pytorch
AI Training Expert - Brisbane,AI Engineer,Australia,Unspecified,Mid-level,llm_validated_with_rescue,knn_inference,tensorflow
AI Training Expert - Melbourne,AI Engineer,Australia,Unspecified,Mid-level,llm_validated_with_rescue,knn_inference,fine-tuning
AI Training Expert - Melbourne,AI Engineer,Australia,Unspecified,Mid-level,llm_validated_with_rescue,knn_inference,nlp
AI Training Expert - Melbourne,AI Engineer,Australia,Unspecified,Mid-level,llm_validated_with_rescue,knn_inference,azure
AI Training Expert - Melbourne,AI Engineer,Australia,Unspecified,Mid-level,llm_validated_with_rescue,knn_inference,python
AI Training Expert - Melbourne,AI Engineer,Australia,Unspecified,Mid-level,llm_validated_with_rescue,knn_inference,pytorch
AI Training Expert - Adelaide,AI Engineer,Australia,Unspecified,Mid-level,llm_validated_with_rescue,knn_inference,fine-tuning
AI Training Expert - Adelaide,AI Engineer,Australia,Unspecified,Mid-level,llm_validated_with_rescue,knn_inference,azure
AI Training Expert - Adelaide,AI Engineer,Australia,Unspecified,Mid-level,llm_validated_with_rescue,knn_inference,nlp
AI Training Expert - Sydney,AI Engineer,Australia,Unspecified,Mid-level,llm_validated_with_rescue,knn_inference,azure
AI Training Expert - Sydney,AI Engineer,Australia,Unspecified,Mid-level,llm_validated_with_rescue,knn_inference,fine-tuning
AI Training Expert - Sydney,AI Engineer,Australia,Unspecified,Mid-level,llm_validated_with_rescue,knn_inference,python
AI Trainer - Clinicians (AUS),AI Engineer,Australia,Unspecified,Mid-level,llm_validated_with_rescue,knn_inference,nlp
AI Trainer - Clinicians (AUS),AI Engineer,Australia,Unspecified,Mid-level,llm_validated_with_rescue,knn_inference,python
AI Trainer - Clinicians (AUS),AI Engineer,Australia,Unspecified,Mid-level,llm_validated_with_rescue,knn_inference,fine-tuning
"Customer Success Manager, APAC",Product / Management,Australia,Unspecified,Management,llm_validated_with_rescue,knn_inference,azure
"Customer Success Manager, APAC",Product / Management,Australia,Unspecified,Management,llm_validated_with_rescue,knn_inference,aws
"Customer Success Manager, APAC",Product / Management,Australia,Unspecified,Management,llm_validated_with_rescue,knn_inference,openai
"Customer Success Manager, APAC",Product / Management,Australia,Unspecified,Management,llm_validated_with_rescue,knn_inference,r
Senior Software Engineer,Software Engineer,Australia,Unspecified,Senior,llm_validated_with_rescue,knn_inference,computer vision
Senior Software Engineer,Software Engineer,Australia,Unspecified,Senior,llm_validated_with_rescue,knn_inference,nlp
Senior Software Engineer,Software Engineer,Australia,Unspecified,Senior,llm_validated_with_rescue,knn_inference,python
Senior Software Engineer,Software Engineer,Australia,Unspecified,Senior,llm_validated_with_rescue,knn_inference,rag
AI Content Analyst (0 Experience Required),AI Engineer,Australia,Unspecified,Junior,llm_validated_with_rescue,knn_inference,nlp
AI Content Analyst (0 Experience Required),AI Engineer,Australia,Unspecified,Junior,llm_validated_with_rescue,knn_inference,azure
Solutions Architect,Solutions Architect,Australia,Unspecified,Mid-level,llm_validated_with_rescue,knn_inference,azure
Solutions Architect,Solutions Architect,Australia,Unspecified,Mid-level,llm_validated_with_rescue,knn_inference,python
Solutions Architect,Solutions Architect,Australia,Unspecified,Mid-level,llm_validated_with_rescue,knn_inference,openai
"Manager, Solutions Engineering - Australia & New Zealand",Product / Management,Australia,Unspecified,Management,original,original,openai
Solutions Engineer,Solutions Architect,Australia,Unspecified,Mid-level,original,original,openai
Academic Collaboration,Research Scientist,Australia,Unspecified,Mid-level,llm_validated_with_rescue,knn_inference,python
Academic Collaboration,Research Scientist,Australia,Unspecified,Mid-level,llm_validated_with_rescue,knn_inference,computer vision
Audio Algorithm Researcher - Immersive Intelligent,Research Scientist,Australia,Unspecified,Senior,llm_validated_with_rescue,knn_inference,openai
Audio Algorithm Researcher - Immersive Intelligent,Research Scientist,Australia,Unspecified,Senior,llm_validated_with_rescue,knn_inference,r
Audio Algorithm Researcher - Immersive Intelligent,Research Scientist,Australia,Unspecified,Senior,llm_validated_with_rescue,knn_inference,rag
"Security Engineer, Detection and Response",Data Engineer,Australia,Unspecified,Mid-level,original,original,openai
Senior Support Engineer,Software Engineer,Australia,Unspecified,Senior,llm_validated_with_rescue,knn_inference,python
Senior Support Engineer,Software Engineer,Australia,Unspecified,Senior,llm_validated_with_rescue,knn_inference,aws
Senior Support Engineer,Software Engineer,Australia,Unspecified,Senior,llm_validated_with_rescue,knn_inference,kubernetes
Senior Software Engineer - (Enterprise & Integrations),Software Engineer,Australia,Unspecified,Senior,llm_validated_with_rescue,knn_inference,aws
Senior Software Engineer - (Enterprise & Integrations),Software Engineer,Australia,Unspecified,Senior,llm_validated_with_rescue,knn_inference,spark
Senior Software Engineer - (Enterprise & Integrations),Software Engineer,Australia,Unspecified,Senior,llm_validated_with_rescue,knn_inference,kubernetes
Senior Software Engineer - (Enterprise & Integrations),Software Engineer,Australia,Unspecified,Senior,llm_validated_with_rescue,knn_inference,rag
DnA Engineer (Internship),Data Engineer,Australia,Unspecified,Mid-level,llm_validated_with_rescue,knn_inference,aws
DnA Engineer (Internship),Data Engineer,Australia,Unspecified,Mid-level,llm_validated_with_rescue,knn_inference,azure
DnA Engineer (Internship),Data Engineer,Australia,Unspecified,Mid-level,llm_validated_with_rescue,knn_inference,gcp
DnA Engineer (Internship),Data Engineer,Australia,Unspecified,Mid-level,llm_validated_with_rescue,knn_inference,spark
DnA Engineer (Internship),Data Engineer,Australia,Unspecified,Mid-level,llm_validated_with_rescue,knn_inference,airflow
AI Experience Designer - Australia,AI Engineer,Australia,Unspecified,Mid-level,llm_validated_with_rescue,knn_inference,python
AI Experience Designer - Australia,AI Engineer,Australia,Unspecified,Mid-level,llm_validated_with_rescue,knn_inference,python
Senior UX Researcher,Research Scientist,Australia,Unspecified,Senior,llm_validated_with_rescue,knn_inference,r
Senior UX Researcher,Research Scientist,Australia,Unspecified,Senior,llm_validated_with_rescue,knn_inference,openai
Senior UX Researcher,Research Scientist,Australia,Unspecified,Senior,llm_validated_with_rescue,knn_inference,r
Senior UX Researcher,Research Scientist,Australia,Unspecified,Senior,llm_validated_with_rescue,knn_inference,openai
AI Leadership & Learning Specialist,AI Engineer,Australia,Hybrid,Mid-level,llm_validated_with_rescue,knn_inference,nlp
AI Leadership & Learning Specialist,AI Engineer,Australia,Hybrid,Mid-level,llm_validated_with_rescue,knn_inference,azure
AI Leadership & Learning Specialist,AI Engineer,Australia,Hybrid,Mid-level,llm_validated_with_rescue,knn_inference,python
AI Leadership & Learning Specialist,AI Engineer,Australia,Hybrid,Mid-level,llm_validated_with_rescue,knn_inference,aws
Applied Scientist - AI Operating System (Agentic AI startup),AI Engineer,Australia,Unspecified,Mid-level,llm_validated_with_rescue,knn_inference,azure
Applied Scientist - AI Operating System (Agentic AI startup),AI Engineer,Australia,Unspecified,Mid-level,llm_validated_with_rescue,knn_inference,fine-tuning
Applied Scientist - AI Operating System (Agentic AI startup),AI Engineer,Australia,Unspecified,Mid-level,llm_validated_with_rescue,knn_inference,nlp
Applied Scientist - AI Operating System (Agentic AI startup),AI Engineer,Australia,Unspecified,Mid-level,llm_validated_with_rescue,knn_inference,python
Applied Scientist - AI Operating System (Agentic AI startup),AI Engineer,Australia,Unspecified,Mid-level,llm_validated_with_rescue,knn_inference,rag
Frontend Engineer (Design Systems),Software Engineer,Australia,Unspecified,Mid-level,llm_validated_with_rescue,knn_inference,python
MOBIUS Postdoctoral Research Officer,Research Scientist,Australia,Unspecified,Mid-level,llm_validated_with_rescue,knn_inference,python
MOBIUS Postdoctoral Research Officer,Research Scientist,Australia,Unspecified,Mid-level,llm_validated_with_rescue,knn_inference,pytorch
MOBIUS Postdoctoral Research Officer,Research Scientist,Australia,Unspecified,Mid-level,llm_validated_with_rescue,knn_inference,nlp
MOBIUS Postdoctoral Research Officer,Research Scientist,Australia,Unspecified,Mid-level,llm_validated_with_rescue,knn_inference,r
Design Engineer,Software Engineer,Australia,Unspecified,Mid-level,llm_validated_with_rescue,knn_inference,python
Phonetic Linguist - Singing Voice Data Annotation for AI,NLP Engineer,Australia,Unspecified,Mid-level,llm_validated_with_rescue,knn_inference,nlp
Phonetic Linguist - Singing Voice Data Annotation for AI,NLP Engineer,Australia,Unspecified,Mid-level,llm_validated_with_rescue,knn_inference,python
Software Engineer,Software Engineer,Australia,Unspecified,Junior,llm_validated_with_rescue,knn_inference,python
Software Engineer,Software Engineer,Australia,Unspecified,Junior,llm_validated_with_rescue,knn_inference,nlp
